Run_ID,Revenue_Mult,CAPEX_Mult,OPEX_Mult,Solar_Mult,Project_IRR,Equity_IRR,NPV_USD,Payback_Years
237,0.9954413983644502,1.0194671559458153,0.9710516730572404,1.0176027698257148,0.0472711358980788,0.055528939184855956,-20658354.81724643,18.0
238,0.8748460575809556,1.1155011683258607,0.9901418585928917,1.0558647915794064,0.02588612369704564,0.03984287518914958,-29943396.354641464,19.0
239,1.0342725346377704,1.0365402575323026,1.0683720736278643,1.0223854280008657,0.04889177891503206,0.05675367774997491,-20448205.386941116,18.0
240,1.0642722759867544,1.1063322024105946,1.0235825403641765,1.0354501878794256,0.048196751814897396,0.05621007692519444,-22075592.568597414,18.0
241,0.9910264305712774,1.115209377235958,0.9188329237528876,1.0900470216455407,0.04697462422659227,0.055273711891901785,-22699378.61271034,18.0
242,0.9959842049355656,0.8855379918305561,1.0153725297892948,0.965947417126256,0.05458214602603827,0.060967388436070614,-15752784.558331072,18.0
243,1.0840643548988724,0.9477900816558087,0.9464579880142264,0.9055229634527234,0.051551316755167824,0.05870913716828171,-17842374.408906292,18.0
244,0.9547693680750924,0.8060896538696835,0.8099316611817132,1.0380207328072149,0.07399078842022024,0.07471406097805515,-8588090.226692056,17.0
245,1.0785800158650831,1.0340366049427971,0.8839628628244944,0.997614432192901,0.05526225310750523,0.061388392723994135,-18133869.621590056,18.0
246,0.9996397460909432,0.9073308248645966,1.180407796212058,1.0438681145287836,0.0589667073148137,0.06418411222933348,-14745345.687859848,17.0
247,0.9779035826170336,1.0021508671195625,1.0250059369537063,0.8979132565787855,0.029507672583126882,0.042542078226962717,-25866910.62430086,19.0
248,0.9752822617479403,0.9454412601601762,0.8798055988126101,0.9859449853557023,0.050719542109984576,0.05807869560946039,-18062202.82571491,18.0
249,1.1797686526849522,1.0512674289013608,0.9314585212260644,1.028629139067808,0.0679550269799421,0.07047832121294202,-13609896.23476674,17.0
250,1.1399355436586003,1.0739706946330214,1.0071556443904208,0.9676531611147213,0.051809503102729755,0.058883200325278495,-20119420.463039093,18.0
251,1.069822331361359,1.03147883083374,1.107423186403328,1.0317585900840984,0.054161216053639376,0.06064149756047927,-18495777.524384487,18.0
252,1.1049552715319335,0.9571811830751545,1.158087287876119,1.00987998023462,0.06270396223269842,0.06683948959923698,-14261115.626861082,17.0
253,1.2075260872625266,0.9448649745528346,1.2083156563798298,1.0098955391731324,0.07538015935395376,0.07573600916671805,-9564867.916057786,17.0
254,0.9348581996385552,0.9612891332756542,0.9615583230166815,1.0212082973200958,0.046130866941325566,0.05469125605761825,-19845093.795199107,18.0
255,1.05228354880355,0.9541039996849137,0.9970774489286821,1.107113517930593,0.07227511733091167,0.07353468122368266,-10795818.019893704,17.0
256,1.1727543170100712,1.0349058935739226,1.004560417380184,1.006001566335913,0.06460671106088231,0.06813414695041685,-14687822.403616656,17.0
257,1.0613517972730417,0.9181765947841276,0.9691148155091986,0.9165707963061205,0.05325151507443285,0.05997167061197498,-16752134.882996956,18.0
258,1.039922312260528,1.0517756751762193,0.9420176245240751,1.0786993381645016,0.0575282198620316,0.0630437479737654,-17610038.079306595,18.0
259,0.8774234336997658,0.8828500095832144,1.0269342182271965,1.0523549151306077,0.04919577506042765,0.05701379415409846,-17332985.77032824,18.0
260,1.168392769145787,0.9632892589704848,1.1294417000117556,0.9980745765249647,0.06859098342694425,0.07099343163429206,-12250820.16734804,17.0
261,0.982737270005918,1.0706927949989338,1.0782787454096103,0.9211803921507875,0.0253558727064456,0.039487904228190235,-28912975.136751667,19.0
262,1.1476540349725897,1.110407308331796,0.9249324758188565,1.0197901766718704,0.05734889837305355,0.06289809774383331,-18658695.967228267,18.0
263,1.049403018628274,1.0208539012659126,0.9339633815385496,0.9664188316030974,0.048092276719419846,0.05612972696488647,-20404960.235648654,18.0
264,0.9974445929008555,1.093818321540749,1.065232018551332,0.9814692833956947,0.033456862708776305,0.045397924723121846,-26947282.44553498,19.0
265,1.0771698710648345,0.7721165903495939,1.1378518840446523,0.913014311061095,0.06970870313769291,0.07184764651989559,-9501923.331370203,17.0
266,0.9637559058596867,0.9104264084299085,0.8446382229134913,1.058041339368926,0.06317144285903649,0.06710333938806284,-13398502.24183239,17.0
267,0.9532298798688108,1.0277203105384574,0.994369530534498,1.023852041361156,0.04115919418439254,0.05101298279904852,-22868236.518922057,18.0
268,1.0076821891060255,0.8973606220649144,1.1195520183336567,0.9753121708419343,0.05348106211310898,0.06018914107416225,-16310461.15006993,18.0
269,0.8443418101340249,0.965750787122727,1.1800911748761174,1.0425110871056746,0.029555182825626275,0.04263605564967681,-24930208.189605426,19.0
270,0.965134786559214,0.9720593836545257,0.9614037938539141,1.1038373991780421,0.05907587562249334,0.06418467570817461,-15745251.578037357,17.0
271,1.0381935452231554,1.0344033317752857,1.123634014483821,1.0119394579513257,0.047077424321188964,0.05542030134096653,-21036032.396056917,18.0
272,0.9740957854179297,0.9842920120732017,0.9914078488703123,0.9981388881745079,0.04528579751048761,0.054061111410073824,-20593984.85358633,18.0
273,1.072762954363698,1.004155670864584,1.0879168092658695,0.9959641709945709,0.05320156835050039,0.059942308745548165,-18339628.623381224,18.0
274,1.007863519031609,0.8401439452374314,1.1099593209642977,1.0173244237948997,0.06672996526463837,0.06972046902858857,-11274507.780198969,17.0
275,1.0998010109859653,0.7682995697445049,1.2506049645736872,0.9930205185922413,0.08277802909219581,0.08085519143067381,-5531530.191347914,17.0
276,1.1108182816737517,0.9168075258299575,1.0735328686075083,0.9473292218413172,0.061405343428878004,0.06590240555185434,-14090396.871872356,17.0
277,0.9376231039304195,1.1531225083093428,0.9771181119083984,1.0108716436589862,0.0260275167071793,0.03993491279012583,-30902811.25938958,19.0
278,1.0870067730688755,1.0396545510378083,1.0180502686172292,1.0182480501233113,0.05551950923766041,0.06160741974718906,-18145599.82304884,18.0
279,1.2403415585238275,0.9953904962373131,1.0241318856057962,1.0525327198003807,0.08236423508311498,0.08044229283160928,-7320971.159949671,17.0
280,1.1105525932957985,1.0949624244448304,1.076647626643502,0.9428497543634758,0.04167823908676501,0.051398537343384516,-24184588.454673465,18.0
281,1.1633431532301097,0.9082923685585049,1.036316255828684,0.9622862074990322,0.07166646869972344,0.07313417458610992,-10491629.928169442,17.0
282,0.9935861653407008,1.0263009928242783,1.0385628658540327,1.0210960377117642,0.045275152261036386,0.054054410398047564,-21476815.141045846,18.0
283,1.1613711269058646,1.0362827441211184,0.9707012037651221,1.0482043584144178,0.0692435713426849,0.07139464275243833,-12915977.333754,17.0
284,1.118947048892464,0.9017913747890406,1.0716880083819829,1.035058637115545,0.07643050945065909,0.07643722965066646,-8757142.518061027,17.0
285,0.9702436496640008,1.1100565450649296,0.9819933295560968,1.006278822673577,0.03348659254052322,0.045393370163610086,-27329527.880853876,19.0
286,0.9826928175716131,1.0012463238065175,0.8684469895725758,0.9279974558702853,0.03827513690914986,0.04887342708252512,-23180983.94053262,18.0
287,1.1594505063224974,0.9322430921345337,0.8810329180652432,0.8923304943198143,0.061623818571762946,0.06600284797331933,-14244733.907041505,17.0
288,0.9361038252310497,0.8941528165274001,1.1970418192163643,1.0504908544671316,0.05206443900405618,0.059174582002707456,-16692589.085828686,18.0
289,0.9311849654822276,1.1801948644275446,1.1178118584389913,0.9837584308245689,0.016127990130448848,0.032572288883715966,-34830958.826488204,21.0
290,0.7500594285126427,1.1832754058072594,0.8332513039883684,0.9177300626521554,-0.012300611028212489,0.011184621054534981,-42645665.23511155,24.0
291,1.102257043200964,1.195180192507142,1.1661127382212622,1.028195456002618,0.040780056496995794,0.05073642251028147,-26739056.926459126,18.0
292,1.0594754341665287,1.0682732447024246,1.0910714307744118,1.0140595711984688,0.04726748889105073,0.05554455674386396,-21653145.998730477,18.0
293,1.0104201103951875,0.9949925497680382,0.9095242493359988,0.9859662461566613,0.04909843058040842,0.056876034914072435,-19552674.195737787,18.0
294,0.8307043185804615,0.99213282985642,0.8813690671418899,0.9448205341392114,0.020167902841928348,0.035593666270199845,-28206353.696877867,20.0
295,1.017989415115348,1.1113601829075679,1.1101979927202776,0.9214749698188411,0.02535222942974619,0.03948273507234001,-30011489.74235532,19.0
296,0.9010371863429663,1.0752616950390572,0.8821015127754028,0.9887683425001488,0.027722054659835203,0.0411736532327681,-28292360.45771733,19.0
297,1.0550052099024552,0.9225324436109091,1.0126450607375153,0.9332987252540897,0.05329897400821863,0.0600172964837009,-16818592.729607306,18.0
